id,clave_entidad,nombre_entidad,clave_municipio,nombre_municipio,poblacion_total
1579,20,OAXACA,569,SANTA INES DE ZARAGOZA,1454
1580,20,OAXACA,570,ZIMATLAN DE ALVAREZ,22093
1581,21,PUEBLA,1,ACAJETE,72894
1582,21,PUEBLA,2,ACATENO,9170
1583,21,PUEBLA,3,ACATLAN,37955
1584,21,PUEBLA,4,ACATZINGO,63743
1585,21,PUEBLA,5,ACTEOPAN,3070
1586,21,PUEBLA,6,AHUACATLAN,14542
1587,21,PUEBLA,7,AHUATLAN,3162
1588,21,PUEBLA,8,AHUAZOTEPEC,11439
1589,21,PUEBLA,9,AHUEHUETITLA,2207
1590,21,PUEBLA,10,AJALPAN,74768
1591,21,PUEBLA,11,ALBINO ZERTUCHE,1885
1592,21,PUEBLA,12,ALJOJUCA,6591
1593,21,PUEBLA,13,ALTEPEXI,22629
1594,21,PUEBLA,14,AMIXTLAN,4812
1595,21,PUEBLA,15,AMOZOC,125876
1596,21,PUEBLA,16,AQUIXTLA,9021
1597,21,PUEBLA,17,ATEMPAN,29742
1598,21,PUEBLA,18,ATEXCAL,3859
1599,21,PUEBLA,19,ATLIXCO,141793
1600,21,PUEBLA,20,ATOYATEMPAN,7704
1601,21,PUEBLA,21,ATZALA,1512
1602,21,PUEBLA,22,ATZITZIHUACAN,12857
1603,21,PUEBLA,23,ATZITZINTLA,9051
1604,21,PUEBLA,24,AXUTLA,976
1605,21,PUEBLA,25,AYOTOXCO DE GUERRERO,8208
1606,21,PUEBLA,26,CALPAN,15271
1607,21,PUEBLA,27,CALTEPEC,4128
1608,21,PUEBLA,28,CAMOCUAUTLA,2758
1609,21,PUEBLA,29,CAXHUACAN,3811
1610,21,PUEBLA,30,COATEPEC,772
1611,21,PUEBLA,31,COATZINGO,2820
1612,21,PUEBLA,32,COHETZALA,1382
1613,21,PUEBLA,33,COHUECAN,5403
1614,21,PUEBLA,34,CORONANGO,46836
1615,21,PUEBLA,35,COXCATLAN,20653
1616,21,PUEBLA,36,COYOMEAPAN,14806
1617,21,PUEBLA,37,COYOTEPEC,2334
1618,21,PUEBLA,38,CUAPIAXTLA DE MADERO,10542
1619,21,PUEBLA,39,CUAUTEMPAN,9837
1620,21,PUEBLA,40,CUAUTINCHAN,12340
1621,21,PUEBLA,41,CUAUTLANCINGO,137435
1622,21,PUEBLA,42,CUAYUCA DE ANDRADE,3315
1623,21,PUEBLA,43,CUETZALAN DEL PROGRESO,49864
1624,21,PUEBLA,44,CUYOACO,17139
1625,21,PUEBLA,45,CHALCHICOMULA DE SESMA,47410
1626,21,PUEBLA,46,CHAPULCO,8193
1627,21,PUEBLA,47,CHIAUTLA,21699
1628,21,PUEBLA,48,CHIAUTZINGO,22039
1629,21,PUEBLA,49,CHICONCUAUTLA,17382
1630,21,PUEBLA,50,CHICHIQUILA,26928
1631,21,PUEBLA,51,CHIETLA,37030
1632,21,PUEBLA,52,CHIGMECATITLAN,1215
1633,21,PUEBLA,53,CHIGNAHUAPAN,66464
1634,21,PUEBLA,54,CHIGNAUTLA,35223
1635,21,PUEBLA,55,CHILA,5082
1636,21,PUEBLA,56,CHILA DE LA SAL,1317
1637,21,PUEBLA,57,HONEY,6687
1638,21,PUEBLA,58,CHILCHOTLA,21002
1639,21,PUEBLA,59,CHINANTLA,2846
1640,21,PUEBLA,60,DOMINGO ARENAS,7982
1641,21,PUEBLA,61,ELOXOCHITLAN,14461
1642,21,PUEBLA,62,EPATLAN,4943
1643,21,PUEBLA,63,ESPERANZA,14766
1644,21,PUEBLA,64,FRANCISCO Z. MENA,17824
1645,21,PUEBLA,65,GENERAL FELIPE ANGELES,22694
1646,21,PUEBLA,66,GUADALUPE,6451
1647,21,PUEBLA,67,GUADALUPE VICTORIA,18784
1648,21,PUEBLA,68,HERMENEGILDO GALEANA,7011
1649,21,PUEBLA,69,HUAQUECHULA,29233
1650,21,PUEBLA,70,HUATLATLAUCA,6111
1651,21,PUEBLA,71,HUAUCHINANGO,103946
1652,21,PUEBLA,72,HUEHUETLA,17082
1653,21,PUEBLA,73,HUEHUETLAN EL CHICO,9760
1654,21,PUEBLA,74,HUEJOTZINGO,90794
1655,21,PUEBLA,75,HUEYAPAN,13080
1656,21,PUEBLA,76,HUEYTAMALCO,27600
1657,21,PUEBLA,77,HUEYTLALPAN,5951
1658,21,PUEBLA,78,HUITZILAN DE SERDAN,15928
1659,21,PUEBLA,79,HUITZILTEPEC,5782
1660,21,PUEBLA,80,ATLEQUIZAYAN,2633
1661,21,PUEBLA,81,IXCAMILPA DE GUERRERO,4065
1662,21,PUEBLA,82,IXCAQUIXTLA,8804
1663,21,PUEBLA,83,IXTACAMAXTITLAN,25319
1664,21,PUEBLA,84,IXTEPEC,6950
1665,21,PUEBLA,85,IZUCAR DE MATAMOROS,82809
1666,21,PUEBLA,86,JALPAN,12050
1667,21,PUEBLA,87,JOLALPAN,13308
1668,21,PUEBLA,88,JONOTLA,4457
1669,21,PUEBLA,89,JOPALA,12131
1670,21,PUEBLA,90,JUAN C. BONILLA,23783
1671,21,PUEBLA,91,JUAN GALINDO,9828
1672,21,PUEBLA,92,JUAN N. MENDEZ,5293
1673,21,PUEBLA,93,LAFRAGUA,7650
1674,21,PUEBLA,94,LIBRES,37257
1675,21,PUEBLA,95,LA MAGDALENA TLATLAUQUITEPEC,650
1676,21,PUEBLA,96,MAZAPILTEPEC DE JUAREZ,3176
1677,21,PUEBLA,97,MIXTLA,2668
1678,21,PUEBLA,98,MOLCAXAC,6668
1679,21,PUEBLA,99,CAÑADA MORELOS,20659
1680,21,PUEBLA,100,NAUPAN,9310
1681,21,PUEBLA,101,NAUZONTLA,3317
1682,21,PUEBLA,102,NEALTICAN,14075
1683,21,PUEBLA,103,NICOLAS BRAVO,6644
1684,21,PUEBLA,104,NOPALUCAN,32772
1685,21,PUEBLA,105,OCOTEPEC,5077
1686,21,PUEBLA,106,OCOYUCAN,42669
1687,21,PUEBLA,107,OLINTLA,11993
1688,21,PUEBLA,108,ORIENTAL,19903
1689,21,PUEBLA,109,PAHUATLAN,20274
1690,21,PUEBLA,110,PALMAR DE BRAVO,50226
1691,21,PUEBLA,111,PANTEPEC,18528
1692,21,PUEBLA,112,PETLALCINGO,9350
1693,21,PUEBLA,113,PIAXTLA,4627
1694,21,PUEBLA,114,PUEBLA,1692181
1695,21,PUEBLA,115,QUECHOLAC,57992
1696,21,PUEBLA,116,QUIMIXTLAN,22855
1697,21,PUEBLA,117,RAFAEL LARA GRAJALES,15952
1698,21,PUEBLA,118,LOS REYES DE JUAREZ,30021
1699,21,PUEBLA,119,SAN ANDRES CHOLULA,154448
1700,21,PUEBLA,120,SAN ANTONIO CAÑADA,5938
1701,21,PUEBLA,121,SAN DIEGO LA MESA TOCHIMILTZINGO,1270
1702,21,PUEBLA,122,SAN FELIPE TEOTLALCINGO,11063
1703,21,PUEBLA,123,SAN FELIPE TEPATLAN,3793
1704,21,PUEBLA,124,SAN GABRIEL CHILAC,15954
1705,21,PUEBLA,125,SAN GREGORIO ATZOMPA,9671
1706,21,PUEBLA,126,SAN JERONIMO TECUANIPAN,6597
1707,21,PUEBLA,127,SAN JERONIMO XAYACATLAN,3606
1708,21,PUEBLA,128,SAN JOSE CHIAPA,10443
1709,21,PUEBLA,129,SAN JOSE MIAHUATLAN,14018
1710,21,PUEBLA,130,SAN JUAN ATENCO,3604
1711,21,PUEBLA,131,SAN JUAN ATZOMPA,975
1712,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,155738
1713,21,PUEBLA,133,SAN MARTIN TOTOLTEPEC,692
1714,21,PUEBLA,134,SAN MATIAS TLALANCALECA,20974
1715,21,PUEBLA,135,SAN MIGUEL IXITLAN,526
1716,21,PUEBLA,136,SAN MIGUEL XOXTLA,12461
1717,21,PUEBLA,137,SAN NICOLAS BUENOS AIRES,10464
1718,21,PUEBLA,138,SAN NICOLAS DE LOS RANCHOS,11780
1719,21,PUEBLA,139,SAN PABLO ANICANO,3759
1720,21,PUEBLA,140,SAN PEDRO CHOLULA,138433
1721,21,PUEBLA,141,SAN PEDRO YELOIXTLAHUACA,3488
1722,21,PUEBLA,142,SAN SALVADOR EL SECO,30639
1723,21,PUEBLA,143,SAN SALVADOR EL VERDE,34880
1724,21,PUEBLA,144,SAN SALVADOR HUIXCOLOTLA,16790
1725,21,PUEBLA,145,SAN SEBASTIAN TLACOTEPEC,13189
1726,21,PUEBLA,146,SANTA CATARINA TLALTEMPAN,749
1727,21,PUEBLA,147,SANTA INES AHUATEMPAN,6341
1728,21,PUEBLA,148,SANTA ISABEL CHOLULA,11498
1729,21,PUEBLA,149,SANTIAGO MIAHUATLAN,30309
1730,21,PUEBLA,150,HUEHUETLAN EL GRANDE,6105
1731,21,PUEBLA,151,SANTO TOMAS HUEYOTLIPAN,9315
1732,21,PUEBLA,152,SOLTEPEC,12631
1733,21,PUEBLA,153,TECALI DE HERRERA,23625
1734,21,PUEBLA,154,TECAMACHALCO,80771
1735,21,PUEBLA,155,TECOMATLAN,6830
1736,21,PUEBLA,156,TEHUACAN,327312
1737,21,PUEBLA,157,TEHUITZINGO,12672
1738,21,PUEBLA,158,TENAMPULCO,6743
1739,21,PUEBLA,159,TEOPANTLAN,3836
1740,21,PUEBLA,160,TEOTLALCO,3689
1741,21,PUEBLA,161,TEPANCO DE LOPEZ,22218
1742,21,PUEBLA,162,TEPANGO DE RODRIGUEZ,4155
1743,21,PUEBLA,163,TEPATLAXCO DE HIDALGO,18854
1744,21,PUEBLA,164,TEPEACA,84270
1745,21,PUEBLA,165,TEPEMAXALCO,1216
1746,21,PUEBLA,166,TEPEOJUMA,8918
1747,21,PUEBLA,167,TEPETZINTLA,10373
1748,21,PUEBLA,168,TEPEXCO,7523
1749,21,PUEBLA,169,TEPEXI DE RODRIGUEZ,22331
1750,21,PUEBLA,170,TEPEYAHUALCO,19200
1751,21,PUEBLA,171,TEPEYAHUALCO DE CUAUHTEMOC,3851
1752,21,PUEBLA,172,TETELA DE OCAMPO,27216
1753,21,PUEBLA,173,TETELES DE AVILA CASTILLO,6653
1754,21,PUEBLA,174,TEZIUTLAN,103583
1755,21,PUEBLA,175,TIANGUISMANALCO,14432
1756,21,PUEBLA,176,TILAPA,9664
1757,21,PUEBLA,177,TLACOTEPEC DE BENITO JUAREZ,54757
1758,21,PUEBLA,178,TLACUILOTEPEC,15977
1759,21,PUEBLA,179,TLACHICHUCA,31639
1760,21,PUEBLA,180,TLAHUAPAN,41547
1761,21,PUEBLA,181,TLALTENANGO,7425
1762,21,PUEBLA,182,TLANEPANTLA,5390
1763,21,PUEBLA,183,TLAOLA,20433
1764,21,PUEBLA,184,TLAPACOYA,6422
1765,21,PUEBLA,185,TLAPANALA,10344
1766,21,PUEBLA,186,TLATLAUQUITEPEC,55576
1767,21,PUEBLA,187,TLAXCO,4934
1768,21,PUEBLA,188,TOCHIMILCO,19315
1769,21,PUEBLA,189,TOCHTEPEC,22454
1770,21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,1187
1771,21,PUEBLA,191,TULCINGO,9871
1772,21,PUEBLA,192,TUZAMAPAN DE GALEANA,5924
1773,21,PUEBLA,193,TZICATLACOYAN,6476
1774,21,PUEBLA,194,VENUSTIANO CARRANZA,28395
1775,21,PUEBLA,195,VICENTE GUERRERO,26559
1776,21,PUEBLA,196,XAYACATLAN DE BRAVO,1570
1777,21,PUEBLA,197,XICOTEPEC,80591
1778,21,PUEBLA,198,XICOTLAN,1312
1779,21,PUEBLA,199,XIUTETELCO,42943
1780,21,PUEBLA,200,XOCHIAPULCO,3443
1781,21,PUEBLA,201,XOCHILTEPEC,3375
1782,21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,13025
1783,21,PUEBLA,203,XOCHITLAN TODOS SANTOS,7178
1784,21,PUEBLA,204,YAONAHUAC,7926
1785,21,PUEBLA,205,YEHUALTEPEC,26392
1786,21,PUEBLA,206,ZACAPALA,4647
1787,21,PUEBLA,207,ZACAPOAXTLA,57887
1788,21,PUEBLA,208,ZACATLAN,87361
1789,21,PUEBLA,209,ZAPOTITLAN,8595
1790,21,PUEBLA,210,ZAPOTITLAN DE MENDEZ,5675
1791,21,PUEBLA,211,ZARAGOZA,16752
1792,21,PUEBLA,212,ZAUTLA,20717
1793,21,PUEBLA,213,ZIHUATEUTLA,11967
1794,21,PUEBLA,214,ZINACATEPEC,18359
1795,21,PUEBLA,215,ZONGOZOTLA,4539
1796,21,PUEBLA,216,ZOQUIAPAN,2452
1797,21,PUEBLA,217,ZOQUITLAN,20335
1798,22,QUERETARO,1,AMEALCO DE BONFIL,66841
1799,22,QUERETARO,2,PINAL DE AMOLES,27365
1800,22,QUERETARO,3,ARROYO SECO,13142
1801,22,QUERETARO,4,CADEREYTA DE MONTES,69075
1802,22,QUERETARO,5,COLON,67121
1803,22,QUERETARO,6,CORREGIDORA,212567
1804,22,QUERETARO,7,EZEQUIEL MONTES,45141
1805,22,QUERETARO,8,HUIMILPAN,36808
1806,22,QUERETARO,9,JALPAN DE SERRA,27343
1807,22,QUERETARO,10,LANDA DE MATAMOROS,18794
1808,22,QUERETARO,11,EL MARQUES,231668
1809,22,QUERETARO,12,PEDRO ESCOBEDO,77404
1810,22,QUERETARO,13,PEÑAMILLER,19141
1811,22,QUERETARO,14,QUERETARO,1049777
1812,22,QUERETARO,15,SAN JOAQUIN,8359
1813,22,QUERETARO,16,SAN JUAN DEL RIO,297804
1814,22,QUERETARO,17,TEQUISQUIAPAN,72201
1815,22,QUERETARO,18,TOLIMAN,27916
1816,23,QUINTANA ROO,1,COZUMEL,88626
1817,23,QUINTANA ROO,2,FELIPE CARRILLO PUERTO,83990
1818,23,QUINTANA ROO,3,ISLA MUJERES,22686
1819,23,QUINTANA ROO,4,OTHON P. BLANCO,233648
1820,23,QUINTANA ROO,5,BENITO JUAREZ,911503
1821,23,QUINTANA ROO,6,JOSE MARIA MORELOS,39165
1822,23,QUINTANA ROO,7,LAZARO CARDENAS,29171
1823,23,QUINTANA ROO,8,SOLIDARIDAD,333800
1824,23,QUINTANA ROO,9,TULUM,46721
1825,23,QUINTANA ROO,10,BACALAR,41754
1826,23,QUINTANA ROO,11,PUERTO MORELOS,26921
1827,24,SAN LUIS POTOSI,1,AHUALULCO,18974
1828,24,SAN LUIS POTOSI,2,ALAQUINES,7785
1829,24,SAN LUIS POTOSI,3,AQUISMON,48359
1830,24,SAN LUIS POTOSI,4,ARMADILLO DE LOS INFANTE,4013
1831,24,SAN LUIS POTOSI,5,CARDENAS,18317
1832,24,SAN LUIS POTOSI,6,CATORCE,9579
1833,24,SAN LUIS POTOSI,7,CEDRAL,19840
1834,24,SAN LUIS POTOSI,8,CERRITOS,22075
1835,24,SAN LUIS POTOSI,9,CERRO DE SAN PEDRO,5050
1836,24,SAN LUIS POTOSI,10,CIUDAD DEL MAIZ,30320
1837,24,SAN LUIS POTOSI,11,CIUDAD FERNANDEZ,48106
1838,24,SAN LUIS POTOSI,12,TANCANHUITZ,20300
1839,24,SAN LUIS POTOSI,13,CIUDAD VALLES,179371
1840,24,SAN LUIS POTOSI,14,COXCATLAN,15660
1841,24,SAN LUIS POTOSI,15,CHARCAS,21814
1842,24,SAN LUIS POTOSI,16,EBANO,40899
1843,24,SAN LUIS POTOSI,17,GUADALCAZAR,25119
1844,24,SAN LUIS POTOSI,18,HUEHUETLAN,15334
1845,24,SAN LUIS POTOSI,19,LAGUNILLAS,5453
1846,24,SAN LUIS POTOSI,20,MATEHUALA,102199
1847,24,SAN LUIS POTOSI,21,MEXQUITIC DE CARMONA,58469
1848,24,SAN LUIS POTOSI,22,MOCTEZUMA,19036
1849,24,SAN LUIS POTOSI,23,RAYON,15301
1850,24,SAN LUIS POTOSI,24,RIOVERDE,97943
1851,24,SAN LUIS POTOSI,25,SALINAS,31107
1852,24,SAN LUIS POTOSI,26,SAN ANTONIO,9382
1853,24,SAN LUIS POTOSI,27,SAN CIRO DE ACOSTA,10215
1854,24,SAN LUIS POTOSI,28,SAN LUIS POTOSI,911908
1855,24,SAN LUIS POTOSI,29,SAN MARTIN CHALCHICUAUTLA,18468
1856,24,SAN LUIS POTOSI,30,SAN NICOLAS TOLENTINO,4779
1857,24,SAN LUIS POTOSI,31,SANTA CATARINA,12163
1858,24,SAN LUIS POTOSI,32,SANTA MARIA DEL RIO,39880
1859,24,SAN LUIS POTOSI,33,SANTO DOMINGO,10785
1860,24,SAN LUIS POTOSI,34,SAN VICENTE TANCUAYALAB,14945
1861,24,SAN LUIS POTOSI,35,SOLEDAD DE GRACIANO SANCHEZ,332072
1862,24,SAN LUIS POTOSI,36,TAMASOPO,29184
1863,24,SAN LUIS POTOSI,37,TAMAZUNCHALE,95037
1864,24,SAN LUIS POTOSI,38,TAMPACAN,14348
1865,24,SAN LUIS POTOSI,39,TAMPAMOLON CORONA,13603
1866,24,SAN LUIS POTOSI,40,TAMUIN,36968
1867,24,SAN LUIS POTOSI,41,TANLAJAS,18208
1868,24,SAN LUIS POTOSI,42,TANQUIAN DE ESCOBEDO,13448
1869,24,SAN LUIS POTOSI,43,TIERRA NUEVA,7966
1870,24,SAN LUIS POTOSI,44,VANEGAS,7557
1871,24,SAN LUIS POTOSI,45,VENADO,14188
1872,24,SAN LUIS POTOSI,46,VILLA DE ARRIAGA,18206
1873,24,SAN LUIS POTOSI,47,VILLA DE GUADALUPE,9277
1874,24,SAN LUIS POTOSI,48,VILLA DE LA PAZ,5298
1875,24,SAN LUIS POTOSI,49,VILLA DE RAMOS,38389
1876,24,SAN LUIS POTOSI,50,VILLA DE REYES,52912
1877,24,SAN LUIS POTOSI,51,VILLA HIDALGO,15458
1878,24,SAN LUIS POTOSI,52,VILLA JUAREZ,10304
1879,24,SAN LUIS POTOSI,53,AXTLA DE TERRAZAS,32544
1880,24,SAN LUIS POTOSI,54,XILITLA,49741
1881,24,SAN LUIS POTOSI,55,ZARAGOZA,27386
1882,24,SAN LUIS POTOSI,56,VILLA DE ARISTA,17258
1883,24,SAN LUIS POTOSI,57,MATLAPA,28996
1884,24,SAN LUIS POTOSI,58,EL NARANJO,20959
1885,25,SINALOA,1,AHOME,459310
1886,25,SINALOA,2,ANGOSTURA,44093
1887,25,SINALOA,3,BADIRAGUATO,26542
1888,25,SINALOA,4,CONCORDIA,24899
1889,25,SINALOA,5,COSALA,17012
1890,25,SINALOA,6,CULIACAN,1003530
1891,25,SINALOA,7,CHOIX,29334
1892,25,SINALOA,8,ELOTA,55339
1893,25,SINALOA,9,ESCUINAPA,59988
1894,25,SINALOA,10,EL FUERTE,96593
1895,25,SINALOA,11,GUASAVE,289370
1896,25,SINALOA,12,MAZATLAN,501441
1897,25,SINALOA,13,MOCORITO,40358
1898,25,SINALOA,14,ROSARIO,52345
1899,25,SINALOA,15,SALVADOR ALVARADO,79492
1900,25,SINALOA,16,SAN IGNACIO,19505
1901,25,SINALOA,17,SINALOA,78670
1902,25,SINALOA,18,NAVOLATO,149122
1903,26,SONORA,1,ACONCHI,2563
1904,26,SONORA,2,AGUA PRIETA,91929
1905,26,SONORA,3,ALAMOS,24976
1906,26,SONORA,4,ALTAR,9492
1907,26,SONORA,5,ARIVECHI,1177
1908,26,SONORA,6,ARIZPE,2788
1909,26,SONORA,7,ATIL,626
1910,26,SONORA,8,BACADEHUACHI,979
1911,26,SONORA,9,BACANORA,759
1912,26,SONORA,10,BACERAC,1221
1913,26,SONORA,11,BACOACHI,1475
1914,26,SONORA,12,BACUM,23151
1915,26,SONORA,13,BANAMICHI,1825
1916,26,SONORA,14,BAVIACORA,3191
1917,26,SONORA,15,BAVISPE,1169
1918,26,SONORA,16,BENJAMIN HILL,4988
1919,26,SONORA,17,CABORCA,89122
1920,26,SONORA,18,CAJEME,436484
1921,26,SONORA,19,CANANEA,39451
1922,26,SONORA,20,CARBO,4946
1923,26,SONORA,21,LA COLORADA,1848
1924,26,SONORA,22,CUCURPE,863
1925,26,SONORA,23,CUMPAS,5829
1926,26,SONORA,24,DIVISADEROS,753
1927,26,SONORA,25,EMPALME,51431
1928,26,SONORA,26,ETCHOJOA,61309
1929,26,SONORA,27,FRONTERAS,9041
1930,26,SONORA,28,GRANADOS,1009
1931,26,SONORA,29,GUAYMAS,156863
1932,26,SONORA,30,HERMOSILLO,936263
1933,26,SONORA,31,HUACHINERA,1186
1934,26,SONORA,32,HUASABAS,888
1935,26,SONORA,33,HUATABAMPO,77682
1936,26,SONORA,34,HUEPAC,943
1937,26,SONORA,35,IMURIS,12536
1938,26,SONORA,36,MAGDALENA,33049
1939,26,SONORA,37,MAZATAN,1101
1940,26,SONORA,38,MOCTEZUMA,5173
1941,26,SONORA,39,NACO,5774
1942,26,SONORA,40,NACORI CHICO,1531
1943,26,SONORA,41,NACOZARI DE GARCIA,14369
1944,26,SONORA,42,NAVOJOA,164387
1945,26,SONORA,43,NOGALES,264782
1946,26,SONORA,44,ONAVAS,365
1947,26,SONORA,45,OPODEPE,2438
1948,26,SONORA,46,OQUITOA,496
1949,26,SONORA,47,PITIQUITO,9122
1950,26,SONORA,48,PUERTO PEÑASCO,62689
1951,26,SONORA,49,QUIRIEGO,3090
1952,26,SONORA,50,RAYON,1496
1953,26,SONORA,51,ROSARIO,4830
1954,26,SONORA,52,SAHUARIPA,5257
1955,26,SONORA,53,SAN FELIPE DE JESUS,369
1956,26,SONORA,54,SAN JAVIER,537
1957,26,SONORA,55,SAN LUIS RIO COLORADO,199021
1958,26,SONORA,56,SAN MIGUEL DE HORCASITAS,10729
1959,26,SONORA,57,SAN PEDRO DE LA CUEVA,1458
1960,26,SONORA,58,SANTA ANA,16203
1961,26,SONORA,59,SANTA CRUZ,1835
1962,26,SONORA,60,SARIC,2058
1963,26,SONORA,61,SOYOPA,1368
1964,26,SONORA,62,SUAQUI GRANDE,1114
1965,26,SONORA,63,TEPACHE,1178
1966,26,SONORA,64,TRINCHERAS,1381
1967,26,SONORA,65,TUBUTAMA,1473
1968,26,SONORA,66,URES,8548
1969,26,SONORA,67,VILLA HIDALGO,1429
1970,26,SONORA,68,VILLA PESQUEIRA,1043
1971,26,SONORA,69,YECORA,4793
1972,26,SONORA,70,GENERAL PLUTARCO ELIAS CALLES,13627
1973,26,SONORA,71,BENITO JUAREZ,21692
1974,26,SONORA,72,SAN IGNACIO RIO MUERTO,14279
1975,27,TABASCO,1,BALANCAN,58524
1976,27,TABASCO,2,CARDENAS,243229
1977,27,TABASCO,3,CENTLA,107731
1978,27,TABASCO,4,CENTRO,683607
1979,27,TABASCO,5,COMALCALCO,214877
1980,27,TABASCO,6,CUNDUACAN,137257
1981,27,TABASCO,7,EMILIANO ZAPATA,32181
1982,27,TABASCO,8,HUIMANGUILLO,190885
1983,27,TABASCO,9,JALAPA,37749
1984,27,TABASCO,10,JALPA DE MENDEZ,91185
1985,27,TABASCO,11,JONUTA,30798
1986,27,TABASCO,12,MACUSPANA,158601
1987,27,TABASCO,13,NACAJUCA,150300
1988,27,TABASCO,14,PARAISO,96741
1989,27,TABASCO,15,TACOTALPA,47905
1990,27,TABASCO,16,TEAPA,58718
1991,27,TABASCO,17,TENOSIQUE,62310
1992,28,TAMAULIPAS,1,ABASOLO,9822
1993,28,TAMAULIPAS,2,ALDAMA,28725
1994,28,TAMAULIPAS,3,ALTAMIRA,269790
1995,28,TAMAULIPAS,4,ANTIGUO MORELOS,8850
1996,28,TAMAULIPAS,5,BURGOS,4256
1997,28,TAMAULIPAS,6,BUSTAMANTE,7542
1998,28,TAMAULIPAS,7,CAMARGO,16546
1999,28,TAMAULIPAS,8,CASAS,4143
2000,28,TAMAULIPAS,9,CIUDAD MADERO,205933
2001,28,TAMAULIPAS,10,CRUILLAS,1671
2002,28,TAMAULIPAS,11,GOMEZ FARIAS,8288
2003,28,TAMAULIPAS,12,GONZALEZ,41470
2004,28,TAMAULIPAS,13,GÜEMEZ,15032
2005,28,TAMAULIPAS,14,GUERRERO,3803
2006,28,TAMAULIPAS,15,GUSTAVO DIAZ ORDAZ,15677
2007,28,TAMAULIPAS,16,HIDALGO,17012
2008,28,TAMAULIPAS,17,JAUMAVE,15994
2009,28,TAMAULIPAS,18,JIMENEZ,6375
2010,28,TAMAULIPAS,19,LLERA,14645
2011,28,TAMAULIPAS,20,MAINERO,2048
2012,28,TAMAULIPAS,21,EL MANTE,106144
2013,28,TAMAULIPAS,22,MATAMOROS,541979
2014,28,TAMAULIPAS,23,MENDEZ,4280
2015,28,TAMAULIPAS,24,MIER,6385
2016,28,TAMAULIPAS,25,MIGUEL ALEMAN,26237
2017,28,TAMAULIPAS,26,MIQUIHUANA,3704
2018,28,TAMAULIPAS,27,NUEVO LAREDO,425058
2019,28,TAMAULIPAS,28,NUEVO MORELOS,3810
2020,28,TAMAULIPAS,29,OCAMPO,13190
2021,28,TAMAULIPAS,30,PADILLA,13618
2022,28,TAMAULIPAS,31,PALMILLAS,1917
2023,28,TAMAULIPAS,32,REYNOSA,704767
2024,28,TAMAULIPAS,33,RIO BRAVO,132484
2025,28,TAMAULIPAS,34,SAN CARLOS,7411
2026,28,TAMAULIPAS,35,SAN FERNANDO,51405
2027,28,TAMAULIPAS,36,SAN NICOLAS,926
2028,28,TAMAULIPAS,37,SOTO LA MARINA,23673
2029,28,TAMAULIPAS,38,TAMPICO,297562
2030,28,TAMAULIPAS,39,TULA,28230
2031,28,TAMAULIPAS,40,VALLE HERMOSO,60055
2032,28,TAMAULIPAS,41,VICTORIA,349688
2033,28,TAMAULIPAS,42,VILLAGRAN,5361
2034,28,TAMAULIPAS,43,XICOTENCATL,22229
2035,29,TLAXCALA,1,AMAXAC DE GUERRERO,11403
2036,29,TLAXCALA,2,APETATITLAN DE ANTONIO CARVAJAL,16003
2037,29,TLAXCALA,3,ATLANGATEPEC,7087
2038,29,TLAXCALA,4,ATLTZAYANCA,18111
2039,29,TLAXCALA,5,APIZACO,80725
2040,29,TLAXCALA,6,CALPULALPAN,51172
2041,29,TLAXCALA,7,EL CARMEN TEQUEXQUITLA,17332
2042,29,TLAXCALA,8,CUAPIAXTLA,16222
2043,29,TLAXCALA,9,CUAXOMULCO,5928
2044,29,TLAXCALA,10,CHIAUTEMPAN,73215
2045,29,TLAXCALA,11,MUÑOZ DE DOMINGO ARENAS,4755
2046,29,TLAXCALA,12,ESPAÑITA,9416
2047,29,TLAXCALA,13,HUAMANTLA,98764
2048,29,TLAXCALA,14,HUEYOTLIPAN,15190
2049,29,TLAXCALA,15,IXTACUIXTLA DE MARIANO MATAMOROS,38970
2050,29,TLAXCALA,16,IXTENCO,7504
2051,29,TLAXCALA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,11592
2052,29,TLAXCALA,18,CONTLA DE JUAN CUAMATZI,38579
2053,29,TLAXCALA,19,TEPETITLA DE LARDIZABAL,22274
2054,29,TLAXCALA,20,SANCTORUM DE LAZARO CARDENAS,9432
2055,29,TLAXCALA,21,NANACAMILPA DE MARIANO ARISTA,18686
2056,29,TLAXCALA,22,ACUAMANALA DE MIGUEL HIDALGO,6432
2057,29,TLAXCALA,23,NATIVITAS,26309
2058,29,TLAXCALA,24,PANOTLA,28357
2059,29,TLAXCALA,25,SAN PABLO DEL MONTE,82688
2060,29,TLAXCALA,26,SANTA CRUZ TLAXCALA,24116
2061,29,TLAXCALA,27,TENANCINGO,12974
2062,29,TLAXCALA,28,TEOLOCHOLCO,25257
2063,29,TLAXCALA,29,TEPEYANCO,13328
2064,29,TLAXCALA,30,TERRENATE,15475
2065,29,TLAXCALA,31,TETLA DE LA SOLIDARIDAD,35284
2066,29,TLAXCALA,32,TETLATLAHUCA,13561
2067,29,TLAXCALA,33,TLAXCALA,99896
2068,29,TLAXCALA,34,TLAXCO,45438
2069,29,TLAXCALA,35,TOCATLAN,6294
